               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 121,            0.032891,            0.084898,            0.014762,             0.96576,             0.89169,             0.96982,             0.78687,            0.023937,            0.067248,           0.0070039,             0.00604,             0.00604,             0.00604
                 122,            0.032382,            0.085249,            0.014742,             0.97461,             0.88876,             0.96886,             0.78894,            0.023458,            0.067505,            0.006977,            0.006007,            0.006007,            0.006007
                 123,            0.032666,            0.086306,            0.014764,             0.96472,             0.88705,             0.96897,             0.78894,            0.023575,            0.068187,            0.006907,            0.005974,            0.005974,            0.005974
                 124,            0.033213,               0.088,            0.014359,             0.96904,             0.88781,             0.96885,             0.77982,            0.023983,            0.067653,           0.0070362,            0.005941,            0.005941,            0.005941
                 125,            0.032186,            0.084229,            0.014177,             0.97339,             0.89598,             0.97149,             0.78412,            0.023524,            0.068967,           0.0067379,            0.005908,            0.005908,            0.005908
                 126,             0.03346,            0.087961,            0.014297,             0.97768,             0.88828,             0.96998,             0.78611,            0.023437,            0.067377,           0.0069188,            0.005875,            0.005875,            0.005875
                 127,            0.033837,            0.089394,            0.014817,             0.97642,             0.89556,             0.97095,             0.78637,            0.023211,            0.067075,            0.006611,            0.005842,            0.005842,            0.005842
                 128,            0.032786,            0.087161,            0.014613,             0.97195,             0.89891,             0.97354,             0.79119,            0.023413,            0.066666,           0.0064698,            0.005809,            0.005809,            0.005809
                 129,             0.03145,            0.082836,            0.013305,              0.9684,              0.9008,             0.97438,             0.79224,            0.023501,            0.067601,           0.0065132,            0.005776,            0.005776,            0.005776
                 130,            0.031872,            0.085471,            0.014072,             0.96891,             0.90073,             0.97385,             0.77166,             0.02494,            0.068592,           0.0065611,            0.005743,            0.005743,            0.005743
                 131,            0.031385,            0.083918,            0.013405,             0.96989,             0.89705,             0.97322,             0.80002,            0.023326,            0.067411,           0.0064144,             0.00571,             0.00571,             0.00571
                 132,            0.031204,            0.085394,            0.013423,             0.97137,              0.9012,             0.97548,             0.79109,            0.023215,            0.068575,           0.0061536,            0.005677,            0.005677,            0.005677
                 133,            0.032509,            0.084012,            0.013875,              0.9753,             0.90782,             0.97607,             0.78067,            0.024424,            0.067573,           0.0060854,            0.005644,            0.005644,            0.005644
                 134,            0.032098,            0.084289,            0.013688,             0.97267,             0.90062,             0.97381,             0.79211,            0.023474,            0.067701,           0.0062515,            0.005611,            0.005611,            0.005611
                 135,            0.032145,            0.085211,            0.013739,             0.97739,             0.90013,             0.97462,             0.79002,             0.02387,            0.067177,           0.0060383,            0.005578,            0.005578,            0.005578
                 136,            0.031798,            0.082501,            0.013035,              0.9774,             0.90069,             0.97396,              0.7922,            0.023202,            0.066736,           0.0062584,            0.005545,            0.005545,            0.005545
                 137,            0.031302,            0.083408,            0.013449,              0.9665,             0.91045,             0.97565,             0.79893,            0.023154,            0.067224,           0.0061475,            0.005512,            0.005512,            0.005512
                 138,            0.033083,            0.086091,            0.013795,             0.97423,             0.91003,             0.97833,             0.79959,            0.022855,            0.066388,            0.005889,            0.005479,            0.005479,            0.005479
                 139,            0.030891,             0.08247,            0.013088,             0.96887,             0.91225,             0.97632,             0.80138,            0.023029,            0.066682,           0.0059468,            0.005446,            0.005446,            0.005446
                 140,            0.030927,            0.082637,            0.012996,             0.97685,             0.90794,             0.97654,             0.80597,            0.022565,            0.066234,            0.005999,            0.005413,            0.005413,            0.005413
                 141,            0.030505,            0.082413,            0.012745,             0.97739,             0.91056,             0.97767,             0.80507,            0.022791,            0.066139,           0.0058051,             0.00538,             0.00538,             0.00538
                 142,            0.031014,            0.084316,            0.012921,             0.97152,             0.91854,             0.97917,             0.80896,            0.022576,            0.065913,           0.0056813,            0.005347,            0.005347,            0.005347
                 143,            0.030535,            0.082417,            0.012732,              0.9616,             0.92083,             0.97812,             0.80878,            0.022915,            0.065596,            0.005717,            0.005314,            0.005314,            0.005314
                 144,            0.032238,            0.085479,             0.01342,             0.97656,             0.91216,              0.9794,              0.8023,            0.022893,            0.066815,           0.0055941,            0.005281,            0.005281,            0.005281
                 145,            0.029952,            0.081813,             0.01272,             0.97366,             0.91505,             0.97887,             0.81051,            0.022251,            0.065969,           0.0055539,            0.005248,            0.005248,            0.005248
                 146,            0.030962,            0.082226,            0.013294,             0.97126,             0.91866,               0.979,             0.80379,            0.022824,            0.066035,           0.0055933,            0.005215,            0.005215,            0.005215
                 147,            0.031234,            0.081265,            0.012631,             0.97077,             0.92535,             0.97906,             0.79074,            0.023633,            0.067266,           0.0054675,            0.005182,            0.005182,            0.005182
                 148,            0.032421,            0.086019,            0.013135,             0.96947,             0.92565,             0.97941,             0.80704,            0.022285,            0.064806,           0.0054674,            0.005149,            0.005149,            0.005149
                 149,            0.032001,            0.083178,            0.013317,             0.97054,             0.92632,             0.98044,             0.80619,            0.022521,            0.065806,           0.0054095,            0.005116,            0.005116,            0.005116
                 150,            0.030605,             0.08137,            0.012092,             0.96485,             0.92349,             0.98065,             0.80619,            0.022364,            0.065409,           0.0055214,            0.005083,            0.005083,            0.005083
                 151,            0.031115,            0.082635,            0.012848,              0.9713,             0.92066,              0.9804,             0.80463,            0.022795,            0.066012,           0.0054257,             0.00505,             0.00505,             0.00505
                 152,            0.030703,            0.083245,            0.012816,             0.97579,             0.92033,             0.97924,             0.81162,             0.02245,             0.06686,            0.005403,            0.005017,            0.005017,            0.005017
                 153,            0.030588,            0.082462,            0.012614,             0.97307,             0.92514,             0.98032,             0.81445,            0.022271,            0.064875,           0.0053439,            0.004984,            0.004984,            0.004984
                 154,            0.030787,            0.081241,             0.01241,             0.96396,             0.93859,             0.98103,              0.8088,            0.022261,            0.065079,           0.0054717,            0.004951,            0.004951,            0.004951
                 155,            0.030501,            0.082502,            0.012327,             0.97738,             0.92055,             0.98099,             0.81171,            0.022282,            0.065012,           0.0053286,            0.004918,            0.004918,            0.004918
                 156,            0.030393,            0.082262,            0.012106,             0.96162,             0.93948,             0.98214,             0.81405,            0.022153,            0.064476,           0.0051547,            0.004885,            0.004885,            0.004885
                 157,            0.031465,            0.085143,            0.012984,             0.96853,             0.94058,              0.9835,             0.82035,            0.021771,            0.064599,           0.0050721,            0.004852,            0.004852,            0.004852
                 158,            0.030095,            0.081774,            0.012062,             0.96477,             0.93729,             0.98135,             0.81708,            0.021962,            0.066106,           0.0051151,            0.004819,            0.004819,            0.004819
                 159,            0.030449,            0.081765,            0.012386,             0.96201,             0.94057,             0.98073,              0.8173,            0.021961,            0.064787,           0.0051051,            0.004786,            0.004786,            0.004786
                 160,             0.03083,            0.082554,            0.012004,              0.9784,             0.92171,             0.98148,             0.81456,            0.022108,            0.064662,           0.0051231,            0.004753,            0.004753,            0.004753
