               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.017682,           0.0046095,           0.0026542,             0.99122,             0.98683,             0.99381,             0.88271,            0.010082,           0.0025777,          0.00078622,            0.005116,            0.005116,            0.005116
                 150,            0.017618,           0.0044382,           0.0024382,             0.99157,             0.98709,             0.99386,             0.88311,            0.010104,           0.0025796,          0.00079865,            0.005083,            0.005083,            0.005083
                 151,             0.01738,           0.0046313,           0.0023983,             0.98979,             0.98853,              0.9938,             0.88278,            0.010068,           0.0025865,          0.00077831,             0.00505,             0.00505,             0.00505
                 152,            0.017428,           0.0044242,           0.0025805,             0.98684,             0.98876,             0.99368,             0.88651,           0.0098684,            0.002557,          0.00078668,            0.005017,            0.005017,            0.005017
                 153,            0.017396,           0.0045499,            0.002432,             0.98652,             0.98897,             0.99369,             0.88416,           0.0099975,            0.002583,          0.00078131,            0.004984,            0.004984,            0.004984
                 154,            0.017474,           0.0045801,           0.0023353,             0.98982,             0.98722,             0.99387,             0.88784,            0.009897,           0.0025483,          0.00074786,            0.004951,            0.004951,            0.004951
                 155,             0.01737,           0.0044941,           0.0027055,             0.99165,              0.9888,             0.99381,             0.88922,           0.0098145,           0.0025558,          0.00076469,            0.004918,            0.004918,            0.004918
                 156,            0.017538,           0.0044539,           0.0024872,             0.99066,             0.98792,             0.99384,             0.88948,           0.0098002,           0.0025507,          0.00074697,            0.004885,            0.004885,            0.004885
                 157,            0.017504,           0.0045421,           0.0026792,             0.99021,             0.98721,               0.994,             0.88975,           0.0097155,           0.0025501,           0.0007564,            0.004852,            0.004852,            0.004852
                 158,            0.017262,           0.0044751,           0.0024296,             0.98758,             0.98867,             0.99392,              0.8912,           0.0096749,           0.0025324,          0.00073749,            0.004819,            0.004819,            0.004819
                 159,            0.017591,           0.0045742,            0.002617,              0.9901,             0.98865,             0.99407,             0.88807,           0.0097585,           0.0025286,          0.00074051,            0.004786,            0.004786,            0.004786
                 160,            0.017477,           0.0045036,           0.0025699,              0.9875,             0.98941,             0.99394,              0.8893,           0.0096418,           0.0025128,          0.00073957,            0.004753,            0.004753,            0.004753
                 161,            0.016873,           0.0043773,           0.0019558,             0.99218,             0.98704,             0.99409,             0.89111,           0.0095849,           0.0024897,          0.00072215,             0.00472,             0.00472,             0.00472
                 162,            0.017144,           0.0044333,           0.0023027,             0.98924,             0.98972,             0.99406,             0.88924,           0.0096415,           0.0025016,          0.00072869,            0.004687,            0.004687,            0.004687
                 163,            0.017601,           0.0045726,           0.0024715,             0.99038,              0.9889,             0.99401,             0.89271,           0.0095646,           0.0024991,          0.00074715,            0.004654,            0.004654,            0.004654
                 164,            0.017155,           0.0045056,           0.0025542,             0.99082,             0.98796,             0.99388,             0.89104,           0.0095393,           0.0025045,          0.00069994,            0.004621,            0.004621,            0.004621
                 165,            0.016911,           0.0043736,           0.0024666,             0.99068,              0.9881,             0.99379,             0.89343,           0.0094777,           0.0024969,          0.00070111,            0.004588,            0.004588,            0.004588
                 166,            0.016731,           0.0043854,           0.0023869,             0.99125,             0.98952,             0.99383,             0.89303,           0.0095336,           0.0024798,          0.00071598,            0.004555,            0.004555,            0.004555
                 167,            0.016904,           0.0044393,           0.0024354,             0.99136,             0.98973,             0.99392,             0.89476,           0.0094627,           0.0024493,          0.00070492,            0.004522,            0.004522,            0.004522
                 168,            0.017018,           0.0043679,           0.0024225,             0.99348,             0.98969,             0.99393,             0.89358,           0.0095209,           0.0024605,          0.00069968,            0.004489,            0.004489,            0.004489
                 169,            0.017177,           0.0044347,           0.0023688,              0.9933,             0.98979,             0.99371,               0.893,           0.0095351,           0.0024584,          0.00071246,            0.004456,            0.004456,            0.004456
                 170,             0.01697,           0.0044676,           0.0021736,             0.99236,             0.98973,             0.99379,             0.89321,           0.0095187,            0.002456,          0.00072423,            0.004423,            0.004423,            0.004423
                 171,            0.016562,           0.0043633,           0.0023937,             0.99083,             0.99002,             0.99399,              0.8955,           0.0094307,           0.0024472,          0.00071351,             0.00439,             0.00439,             0.00439
                 172,            0.017071,           0.0044604,           0.0025591,             0.99203,             0.98849,              0.9941,             0.89745,           0.0093335,           0.0024417,          0.00069649,            0.004357,            0.004357,            0.004357
                 173,            0.016873,           0.0044124,           0.0023907,             0.99273,             0.98704,             0.99418,             0.89794,           0.0092822,           0.0024378,          0.00067839,            0.004324,            0.004324,            0.004324
                 174,            0.016897,           0.0043848,            0.002548,             0.99321,              0.9879,              0.9943,              0.8968,           0.0093133,           0.0024352,          0.00067059,            0.004291,            0.004291,            0.004291
                 175,            0.016628,           0.0043394,           0.0023461,             0.99283,             0.98764,             0.99422,             0.89806,            0.009257,           0.0024296,          0.00066342,            0.004258,            0.004258,            0.004258
                 176,            0.016327,           0.0043586,           0.0024342,             0.99313,             0.98878,             0.99418,              0.8981,           0.0091505,           0.0024152,          0.00067629,            0.004225,            0.004225,            0.004225
                 177,            0.016394,           0.0043034,           0.0023757,             0.99383,             0.98894,             0.99429,             0.89943,           0.0091502,           0.0024055,          0.00067909,            0.004192,            0.004192,            0.004192
                 178,            0.016427,           0.0043513,           0.0022215,             0.99471,             0.98926,             0.99424,              0.8994,             0.00914,           0.0023973,          0.00066017,            0.004159,            0.004159,            0.004159
                 179,            0.016366,           0.0041954,           0.0021605,             0.99474,             0.99019,             0.99421,             0.89978,           0.0091342,           0.0023928,          0.00067088,            0.004126,            0.004126,            0.004126
                 180,            0.016415,            0.004207,           0.0022484,             0.99325,             0.98924,             0.99418,              0.9017,           0.0090978,           0.0023871,          0.00066571,            0.004093,            0.004093,            0.004093
                 181,            0.016048,           0.0043282,           0.0021658,             0.99349,             0.98856,             0.99413,             0.90082,           0.0090512,           0.0023732,          0.00064256,             0.00406,             0.00406,             0.00406
                 182,            0.016516,           0.0043762,           0.0021716,             0.99297,             0.98912,             0.99404,             0.90146,           0.0089973,           0.0023744,          0.00065096,            0.004027,            0.004027,            0.004027
                 183,            0.016709,           0.0043216,           0.0021748,             0.99281,             0.98908,             0.99411,             0.90031,           0.0089772,           0.0023759,          0.00065632,            0.003994,            0.003994,            0.003994
                 184,            0.016037,           0.0043758,           0.0020795,             0.99357,             0.98939,              0.9942,             0.90086,           0.0090048,           0.0023822,          0.00062548,            0.003961,            0.003961,            0.003961
                 185,            0.015888,           0.0042801,           0.0021485,             0.99266,             0.98969,             0.99419,             0.90128,           0.0089891,           0.0023727,          0.00062164,            0.003928,            0.003928,            0.003928
                 186,            0.015966,           0.0042936,           0.0020503,             0.99314,             0.98998,             0.99419,             0.90195,           0.0089541,           0.0023585,          0.00062155,            0.003895,            0.003895,            0.003895
                 187,            0.016275,           0.0043297,           0.0019662,             0.99285,             0.98965,             0.99429,             0.90226,           0.0089579,           0.0023597,          0.00060938,            0.003862,            0.003862,            0.003862
                 188,            0.016165,           0.0041893,           0.0022905,             0.99353,             0.98899,             0.99421,             0.90186,           0.0089421,           0.0023515,          0.00061741,            0.003829,            0.003829,            0.003829
                 189,            0.016064,           0.0042559,           0.0022421,             0.99324,             0.98811,             0.99426,             0.90253,            0.008956,           0.0023511,           0.0006132,            0.003796,            0.003796,            0.003796
                 190,            0.016181,           0.0042185,           0.0021493,             0.99353,              0.9897,             0.99425,             0.90219,           0.0089603,           0.0023542,          0.00060221,            0.003763,            0.003763,            0.003763
                 191,            0.015731,           0.0041103,           0.0022888,             0.99361,             0.98853,             0.99432,             0.90501,           0.0089122,           0.0023382,          0.00060561,             0.00373,             0.00373,             0.00373
                 192,            0.015918,           0.0042975,           0.0020296,             0.99415,             0.98865,              0.9943,              0.9049,           0.0088725,           0.0023339,          0.00060235,            0.003697,            0.003697,            0.003697
                 193,            0.015607,           0.0042032,           0.0018399,             0.99409,             0.99056,             0.99423,             0.90546,           0.0088124,           0.0023194,          0.00058952,            0.003664,            0.003664,            0.003664
                 194,            0.015872,            0.004206,           0.0021161,              0.9936,              0.9904,             0.99413,             0.90503,           0.0087707,           0.0023156,           0.0006009,            0.003631,            0.003631,            0.003631
                 195,            0.015765,           0.0041725,           0.0019413,             0.99458,             0.99039,             0.99409,             0.90649,           0.0087506,           0.0023042,          0.00060097,            0.003598,            0.003598,            0.003598
                 196,            0.015913,             0.00418,           0.0018614,               0.993,             0.99014,             0.99407,             0.90674,           0.0086702,           0.0022898,          0.00059702,            0.003565,            0.003565,            0.003565
                 197,            0.015709,           0.0042509,           0.0020688,             0.99523,             0.98749,             0.99409,             0.90724,           0.0086848,           0.0022928,          0.00059121,            0.003532,            0.003532,            0.003532
                 198,            0.015546,           0.0041674,           0.0018819,             0.99409,              0.9886,              0.9941,             0.90728,           0.0086397,           0.0022881,          0.00058527,            0.003499,            0.003499,            0.003499
                 199,              0.0156,           0.0041352,           0.0017242,             0.99338,             0.98883,              0.9941,             0.90765,           0.0086089,           0.0022805,          0.00058578,            0.003466,            0.003466,            0.003466
                 200,            0.015691,           0.0041252,           0.0020785,             0.99348,             0.98893,             0.99414,             0.90889,           0.0086018,            0.002282,          0.00058437,            0.003433,            0.003433,            0.003433
                 201,            0.015773,           0.0041451,            0.001965,             0.99326,             0.98988,             0.99422,             0.90952,           0.0086207,           0.0022872,          0.00057985,              0.0034,              0.0034,              0.0034
                 202,            0.015483,           0.0040997,           0.0019556,             0.99364,             0.99008,             0.99431,             0.90783,           0.0086146,           0.0022882,          0.00057015,            0.003367,            0.003367,            0.003367
                 203,            0.015404,           0.0041228,           0.0019875,             0.99409,             0.98941,             0.99436,             0.90865,           0.0085741,           0.0022833,          0.00057159,            0.003334,            0.003334,            0.003334
                 204,            0.015521,           0.0041458,           0.0017717,             0.99451,             0.99012,             0.99441,              0.9084,            0.008574,           0.0022757,          0.00056255,            0.003301,            0.003301,            0.003301
                 205,            0.015359,           0.0040555,           0.0019248,             0.99485,             0.99015,             0.99441,             0.91043,           0.0085735,           0.0022742,          0.00056338,            0.003268,            0.003268,            0.003268
                 206,            0.015454,           0.0041622,           0.0017682,             0.99452,              0.9898,             0.99433,              0.9107,           0.0085255,           0.0022667,          0.00055999,            0.003235,            0.003235,            0.003235
                 207,            0.015244,           0.0041304,           0.0019411,             0.99445,             0.98993,              0.9943,              0.9093,           0.0085061,           0.0022589,          0.00055076,            0.003202,            0.003202,            0.003202
                 208,            0.015372,           0.0041355,           0.0019766,             0.99472,             0.98989,             0.99427,             0.90932,           0.0084647,           0.0022504,          0.00055387,            0.003169,            0.003169,            0.003169
                 209,            0.015247,           0.0040161,           0.0018475,             0.99445,             0.98981,              0.9942,             0.91012,           0.0084397,           0.0022415,           0.0005468,            0.003136,            0.003136,            0.003136
                 210,            0.015256,           0.0040603,           0.0019226,             0.99362,             0.99027,             0.99414,               0.911,           0.0084231,           0.0022359,          0.00055136,            0.003103,            0.003103,            0.003103
                 211,            0.014951,           0.0039888,           0.0019945,             0.99374,             0.99025,             0.99416,             0.91152,           0.0083899,           0.0022342,          0.00054963,             0.00307,             0.00307,             0.00307
                 212,             0.01509,           0.0040584,           0.0017727,             0.99409,             0.99013,             0.99422,             0.91271,           0.0083244,           0.0022227,          0.00053852,            0.003037,            0.003037,            0.003037
                 213,            0.015208,           0.0041629,           0.0022001,             0.99447,             0.99025,             0.99425,             0.91296,           0.0083232,           0.0022232,          0.00053428,            0.003004,            0.003004,            0.003004
                 214,            0.015036,            0.004084,           0.0022163,             0.99451,             0.98982,             0.99426,             0.91293,           0.0083197,           0.0022189,          0.00053069,            0.002971,            0.002971,            0.002971
                 215,            0.014926,            0.003981,           0.0019332,             0.99473,             0.99035,             0.99428,             0.91378,           0.0083128,           0.0022197,          0.00053489,            0.002938,            0.002938,            0.002938
                 216,            0.014518,           0.0039033,           0.0018271,             0.99364,             0.99031,             0.99426,             0.91536,           0.0082969,           0.0022199,          0.00053677,            0.002905,            0.002905,            0.002905
                 217,            0.014895,           0.0039762,           0.0016708,             0.99363,             0.99035,             0.99426,             0.91567,           0.0082888,           0.0022132,          0.00053356,            0.002872,            0.002872,            0.002872
                 218,            0.015004,            0.004112,           0.0019425,             0.99383,             0.99057,             0.99427,             0.91511,           0.0082793,           0.0022103,          0.00052934,            0.002839,            0.002839,            0.002839
                 219,            0.014486,           0.0039816,           0.0016317,             0.99367,             0.99053,             0.99426,             0.91418,           0.0082662,           0.0022057,          0.00053018,            0.002806,            0.002806,            0.002806
                 220,            0.015036,           0.0040588,           0.0016308,              0.9933,             0.99042,             0.99425,             0.91469,           0.0082238,           0.0021969,          0.00052556,            0.002773,            0.002773,            0.002773
                 221,            0.014637,           0.0039322,           0.0015396,             0.99361,             0.99029,             0.99428,             0.91521,           0.0082132,           0.0021894,          0.00051963,             0.00274,             0.00274,             0.00274
                 222,            0.014607,           0.0040074,           0.0015549,             0.99351,             0.99037,              0.9943,              0.9154,           0.0081989,           0.0021828,          0.00051358,            0.002707,            0.002707,            0.002707
                 223,            0.014346,           0.0039462,           0.0017988,             0.99383,             0.99049,             0.99433,             0.91639,           0.0081576,           0.0021786,          0.00051241,            0.002674,            0.002674,            0.002674
                 224,            0.014755,           0.0038708,           0.0019276,             0.99388,             0.99053,             0.99433,             0.91681,           0.0081289,           0.0021746,          0.00051212,            0.002641,            0.002641,            0.002641
                 225,            0.014257,           0.0038184,           0.0016048,              0.9939,             0.99046,             0.99433,             0.91774,           0.0081097,           0.0021703,          0.00051177,            0.002608,            0.002608,            0.002608
                 226,             0.01438,             0.00391,           0.0015488,             0.99392,             0.99009,             0.99434,             0.91791,           0.0080938,           0.0021662,          0.00050682,            0.002575,            0.002575,            0.002575
                 227,            0.014301,           0.0038684,           0.0016244,             0.99436,             0.98977,             0.99436,             0.91804,           0.0080725,           0.0021574,          0.00050069,            0.002542,            0.002542,            0.002542
                 228,            0.014459,           0.0039512,           0.0015088,              0.9939,             0.98967,             0.99437,             0.91779,           0.0080729,           0.0021553,          0.00049788,            0.002509,            0.002509,            0.002509
                 229,            0.014441,           0.0038829,           0.0013929,             0.99401,             0.98988,             0.99435,             0.91826,           0.0080745,           0.0021524,          0.00049449,            0.002476,            0.002476,            0.002476
                 230,            0.014659,           0.0039479,           0.0016678,             0.99434,             0.98988,             0.99436,             0.91902,           0.0080549,           0.0021498,           0.0004881,            0.002443,            0.002443,            0.002443
                 231,            0.014219,           0.0039473,           0.0017552,             0.99447,             0.98941,             0.99439,             0.91853,            0.008039,           0.0021456,          0.00048536,             0.00241,             0.00241,             0.00241
                 232,            0.014218,           0.0039143,           0.0016416,             0.99462,             0.98933,             0.99437,             0.91898,           0.0079928,           0.0021394,          0.00048918,            0.002377,            0.002377,            0.002377
                 233,            0.014425,           0.0039406,           0.0016286,             0.99467,             0.98939,              0.9944,             0.91905,           0.0079711,           0.0021355,          0.00048711,            0.002344,            0.002344,            0.002344
                 234,            0.014244,           0.0038379,           0.0017209,             0.99487,             0.98956,              0.9944,             0.91932,           0.0079653,           0.0021318,          0.00048858,            0.002311,            0.002311,            0.002311
                 235,            0.014185,           0.0038471,           0.0016479,             0.99418,             0.99021,             0.99441,             0.91933,           0.0079509,           0.0021282,          0.00048899,            0.002278,            0.002278,            0.002278
                 236,            0.013958,           0.0037563,             0.00162,             0.99498,              0.9895,             0.99439,             0.92003,           0.0079363,           0.0021235,          0.00048188,            0.002245,            0.002245,            0.002245
                 237,             0.01397,           0.0037665,           0.0016054,             0.99487,             0.98949,              0.9944,             0.92054,           0.0079117,           0.0021183,          0.00047762,            0.002212,            0.002212,            0.002212
                 238,             0.01377,           0.0038082,            0.001573,             0.99533,             0.98948,             0.99442,             0.92173,           0.0078762,           0.0021114,          0.00046979,            0.002179,            0.002179,            0.002179
                 239,            0.013812,           0.0038261,           0.0012765,             0.99555,             0.98953,             0.99443,             0.92197,           0.0078453,            0.002107,          0.00046693,            0.002146,            0.002146,            0.002146
                 240,             0.01368,           0.0037055,           0.0014685,              0.9951,             0.98956,             0.99441,             0.92281,           0.0078436,           0.0021035,          0.00046337,            0.002113,            0.002113,            0.002113
                 241,            0.013861,           0.0037297,           0.0013838,              0.9956,             0.98949,             0.99442,             0.92294,           0.0078283,           0.0020964,          0.00045915,             0.00208,             0.00208,             0.00208
                 242,            0.013584,            0.003836,           0.0013755,             0.99484,             0.98954,             0.99442,             0.92358,           0.0078025,           0.0020931,          0.00045473,            0.002047,            0.002047,            0.002047
                 243,            0.013671,           0.0037335,            0.001527,             0.99495,             0.98967,             0.99442,             0.92346,           0.0077806,           0.0020895,          0.00044993,            0.002014,            0.002014,            0.002014
                 244,            0.013786,           0.0038187,           0.0014638,              0.9956,              0.9899,             0.99443,             0.92455,           0.0077567,           0.0020833,          0.00044724,            0.001981,            0.001981,            0.001981
                 245,            0.013541,           0.0037266,           0.0013921,             0.99457,             0.99019,             0.99442,             0.92444,            0.007743,           0.0020804,          0.00044391,            0.001948,            0.001948,            0.001948
                 246,            0.013503,            0.003778,           0.0014218,             0.99511,             0.98985,             0.99442,             0.92479,           0.0077101,           0.0020758,          0.00043878,            0.001915,            0.001915,            0.001915
                 247,            0.013538,           0.0037966,           0.0013467,              0.9951,             0.98985,             0.99444,             0.92526,           0.0076998,           0.0020714,          0.00043382,            0.001882,            0.001882,            0.001882
                 248,            0.013321,           0.0036244,           0.0015796,              0.9953,             0.98989,             0.99445,             0.92562,           0.0076767,           0.0020659,          0.00043078,            0.001849,            0.001849,            0.001849
                 249,            0.013605,           0.0037569,           0.0014555,             0.99537,             0.98976,             0.99444,             0.92578,           0.0076531,           0.0020609,          0.00042728,            0.001816,            0.001816,            0.001816
                 250,            0.013587,           0.0036827,           0.0014299,             0.99521,              0.9898,             0.99444,             0.92614,           0.0076328,           0.0020563,          0.00042405,            0.001783,            0.001783,            0.001783
                 251,            0.013513,            0.003793,           0.0013922,             0.99425,             0.99049,             0.99442,              0.9258,           0.0076194,           0.0020513,          0.00042235,             0.00175,             0.00175,             0.00175
                 252,            0.013477,           0.0036419,           0.0014639,             0.99429,             0.99039,             0.99442,             0.92555,           0.0076078,           0.0020481,           0.0004207,            0.001717,            0.001717,            0.001717
                 253,            0.013216,           0.0036539,           0.0015216,             0.99439,             0.99014,             0.99443,             0.92562,           0.0075945,           0.0020452,          0.00041592,            0.001684,            0.001684,            0.001684
                 254,            0.012984,           0.0035584,           0.0012625,              0.9963,             0.98981,             0.99443,              0.9254,            0.007575,           0.0020411,          0.00041235,            0.001651,            0.001651,            0.001651
                 255,            0.013368,           0.0036538,           0.0014365,             0.99606,             0.98994,             0.99444,             0.92539,           0.0075733,           0.0020407,          0.00041043,            0.001618,            0.001618,            0.001618
                 256,            0.013331,           0.0036751,           0.0012601,             0.99538,             0.98999,             0.99442,             0.92576,           0.0075608,           0.0020364,          0.00040903,            0.001585,            0.001585,            0.001585
                 257,            0.013146,            0.003616,           0.0012425,             0.99576,             0.98995,             0.99444,             0.92666,           0.0075473,           0.0020335,          0.00040673,            0.001552,            0.001552,            0.001552
                 258,            0.013186,           0.0036489,            0.001423,             0.99586,             0.98966,             0.99444,             0.92627,           0.0075323,           0.0020297,          0.00040251,            0.001519,            0.001519,            0.001519
                 259,             0.01305,           0.0036006,           0.0012344,             0.99608,             0.98971,             0.99446,             0.92679,           0.0075155,           0.0020256,          0.00039761,            0.001486,            0.001486,            0.001486
                 260,            0.013039,           0.0035969,           0.0012634,             0.99633,             0.98944,             0.99448,             0.92709,           0.0075128,           0.0020227,          0.00039398,            0.001453,            0.001453,            0.001453
                 261,             0.01286,           0.0035728,           0.0012778,              0.9967,             0.98974,             0.99448,             0.92722,            0.007495,           0.0020197,          0.00039106,             0.00142,             0.00142,             0.00142
                 262,            0.012875,           0.0035924,           0.0013804,             0.99658,             0.98941,             0.99448,             0.92779,           0.0074789,           0.0020167,          0.00038691,            0.001387,            0.001387,            0.001387
                 263,            0.012916,           0.0037008,           0.0012882,              0.9968,             0.98958,              0.9945,             0.92808,           0.0074608,           0.0020129,          0.00038332,            0.001354,            0.001354,            0.001354
                 264,            0.012814,           0.0035523,           0.0011429,             0.99643,             0.98984,              0.9945,             0.92804,           0.0074518,           0.0020097,          0.00037887,            0.001321,            0.001321,            0.001321
                 265,            0.012869,           0.0035637,           0.0012247,             0.99626,             0.99007,             0.99451,              0.9284,           0.0074387,           0.0020055,          0.00037548,            0.001288,            0.001288,            0.001288
                 266,            0.012797,           0.0036287,           0.0012002,             0.99586,              0.9902,             0.99452,             0.92873,           0.0074264,           0.0020014,          0.00037144,            0.001255,            0.001255,            0.001255
                 267,            0.012589,           0.0034574,           0.0011218,             0.99595,             0.99007,             0.99452,             0.92901,           0.0074151,           0.0019979,          0.00036677,            0.001222,            0.001222,            0.001222
                 268,            0.012656,           0.0034944,           0.0013469,             0.99609,             0.99006,             0.99452,             0.92921,           0.0073997,           0.0019948,           0.0003619,            0.001189,            0.001189,            0.001189
                 269,            0.012704,           0.0035649,           0.0010861,              0.9955,             0.99005,              0.9945,             0.92953,           0.0073854,           0.0019923,          0.00035984,            0.001156,            0.001156,            0.001156
                 270,            0.012718,           0.0035049,           0.0013344,             0.99543,             0.99018,              0.9945,             0.92973,           0.0073829,           0.0019899,          0.00035651,            0.001123,            0.001123,            0.001123
                 271,            0.012311,           0.0035602,           0.0011179,             0.99539,             0.99023,              0.9945,             0.92965,            0.007368,           0.0019864,          0.00035439,             0.00109,             0.00109,             0.00109
                 272,            0.012418,           0.0035955,            0.001055,             0.99539,             0.99021,              0.9945,             0.92954,            0.007354,           0.0019827,          0.00035097,            0.001057,            0.001057,            0.001057
                 273,            0.012692,           0.0035769,           0.0010903,             0.99543,             0.99023,              0.9945,             0.92994,           0.0073409,           0.0019804,          0.00034721,            0.001024,            0.001024,            0.001024
                 274,            0.012407,            0.003516,           0.0010642,             0.99484,             0.99022,             0.99448,              0.9301,           0.0073298,           0.0019772,          0.00034273,            0.000991,            0.000991,            0.000991
                 275,            0.012369,           0.0033804,           0.0011615,             0.99492,             0.99011,             0.99448,             0.93067,           0.0073195,            0.001975,          0.00033991,            0.000958,            0.000958,            0.000958
                 276,            0.012589,            0.003521,           0.0012067,             0.99519,             0.99032,             0.99448,             0.93053,           0.0073156,           0.0019729,           0.0003379,            0.000925,            0.000925,            0.000925
                 277,              0.0124,           0.0035316,           0.0011437,             0.99523,             0.99025,             0.99448,             0.93069,           0.0073058,           0.0019699,          0.00033686,            0.000892,            0.000892,            0.000892
                 278,            0.012443,           0.0034793,            0.001004,             0.99525,             0.99021,             0.99449,             0.93102,           0.0072943,           0.0019676,          0.00033451,            0.000859,            0.000859,            0.000859
                 279,            0.012632,           0.0035364,           0.0010463,             0.99529,             0.99016,             0.99449,              0.9304,           0.0072891,           0.0019658,          0.00033185,            0.000826,            0.000826,            0.000826
                 280,            0.012216,           0.0034557,           0.0010636,             0.99534,             0.99016,              0.9945,             0.93072,           0.0072735,           0.0019627,          0.00032828,            0.000793,            0.000793,            0.000793
                 281,            0.012205,           0.0034221,           0.0012514,              0.9957,             0.99015,             0.99451,             0.93114,           0.0072619,           0.0019601,           0.0003255,             0.00076,             0.00076,             0.00076
                 282,            0.012259,           0.0034791,           0.0012792,             0.99576,             0.99013,             0.99452,             0.93145,           0.0072481,           0.0019573,          0.00032342,            0.000727,            0.000727,            0.000727
                 283,            0.012026,           0.0033578,           0.0010673,             0.99582,              0.9901,             0.99451,             0.93176,           0.0072411,           0.0019546,           0.0003206,            0.000694,            0.000694,            0.000694
                 284,            0.011992,           0.0035101,           0.0010576,             0.99596,             0.99009,             0.99451,             0.93191,           0.0072261,           0.0019513,          0.00031755,            0.000661,            0.000661,            0.000661
                 285,            0.012037,           0.0034086,           0.0010645,             0.99597,             0.99012,             0.99451,             0.93232,           0.0072145,           0.0019488,          0.00031455,            0.000628,            0.000628,            0.000628
                 286,            0.012147,           0.0034446,           0.0010726,              0.9964,             0.98996,             0.99452,             0.93265,           0.0072065,           0.0019468,          0.00031197,            0.000595,            0.000595,            0.000595
                 287,            0.012062,           0.0034467,          0.00098595,             0.99633,             0.98998,             0.99452,             0.93304,           0.0071979,           0.0019446,          0.00030958,            0.000562,            0.000562,            0.000562
                 288,            0.011694,           0.0033569,          0.00094592,             0.99643,             0.98992,             0.99451,             0.93319,           0.0071911,           0.0019428,          0.00030713,            0.000529,            0.000529,            0.000529
                 289,            0.011657,           0.0033934,           0.0009237,             0.99661,             0.99014,             0.99451,             0.93348,           0.0071849,           0.0019402,          0.00030426,            0.000496,            0.000496,            0.000496
                 290,            0.011764,           0.0033825,            0.001015,             0.99655,             0.99018,             0.99451,              0.9337,           0.0071779,           0.0019387,          0.00030162,            0.000463,            0.000463,            0.000463
                 291,            0.011604,           0.0033905,          0.00093555,             0.99649,             0.99022,             0.99452,             0.93404,           0.0071704,            0.001936,          0.00029884,             0.00043,             0.00043,             0.00043
                 292,            0.011484,           0.0032563,          0.00095158,             0.99663,              0.9905,             0.99452,             0.93387,           0.0071617,           0.0019343,          0.00029616,            0.000397,            0.000397,            0.000397
                 293,            0.011956,           0.0034366,           0.0010164,             0.99662,             0.99052,             0.99452,             0.93348,           0.0071566,           0.0019317,          0.00029362,            0.000364,            0.000364,            0.000364
                 294,            0.011709,             0.00336,          0.00099965,             0.99663,             0.99053,             0.99452,              0.9338,           0.0071536,           0.0019306,          0.00029114,            0.000331,            0.000331,            0.000331
                 295,            0.011568,           0.0032767,          0.00087123,             0.99666,             0.99053,             0.99453,             0.93421,           0.0071519,           0.0019283,          0.00028885,            0.000298,            0.000298,            0.000298
                 296,             0.01178,           0.0035084,           0.0010328,             0.99667,             0.99052,             0.99452,             0.93424,           0.0071473,           0.0019265,          0.00028689,            0.000265,            0.000265,            0.000265
                 297,            0.011571,           0.0033066,           0.0010396,             0.99667,             0.99052,             0.99453,             0.93426,           0.0071441,           0.0019257,          0.00028504,            0.000232,            0.000232,            0.000232
                 298,            0.011493,           0.0033111,           0.0010259,             0.99668,             0.99052,             0.99452,             0.93406,           0.0071393,           0.0019244,          0.00028295,            0.000199,            0.000199,            0.000199
                 299,            0.011408,           0.0033253,           0.0011008,             0.99668,             0.99053,             0.99453,             0.93439,           0.0071369,           0.0019226,          0.00028097,            0.000166,            0.000166,            0.000166
